osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,path,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
"37014923","5114",secondary,Strada Provinciale 2 Altidona,SP2,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"5","0","5",0.00118615716451,25.6524497284688,13.8338182,43.1065566
"19737470","5112",trunk,Via Enrico Mattei,SS681,F,"40","1",true,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"43","0","43",0.00179944018248,268.088581502837,13.5038033,43.6092675
"19737470","5112",trunk,Via Enrico Mattei,SS681,F,"40","1",true,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"43","0","43",0.00179944018248,268.088581502837,13.5038033,43.6092675
"19737635","5115",tertiary,Via Luigi Einaudi,,F,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"4","0","4",0.00331973463559,149.942217663083,13.5011729,43.6171538
"171958870","5113",primary,Via Roma,SP3,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"0","0","0",0,50.8793004932098,13.0107822,43.8400283
"307533884","5114",secondary,Via Madonna Manù,SP35,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"11","0","11",0.00357419859497,20.6033584859066,13.8072189,43.1242115
"22603999","5115",tertiary,Via Castelfidardo,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.00016581061486,79.2426011300316,13.7914816,43.1911006
"173564789","5114",secondary,Via Cave,SP1,B,"50","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"59","0","59",0.02491693341967,129.876581917717,13.6158709,43.5268672
"760633869","5113",primary,Viale I maggio,SS16,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"0","0","0",0,124.02303537476,13.0119683,43.8468789
"172987161","5115",tertiary,Via IV Novembre,,F,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"2","0","2",0.00097695797605,78.6166629516994,13.0165855,43.8392925
"38325250","5115",tertiary,Via 8 marzo,,B,"50","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"11","0","11",0.00349023714879,28.5828278309869,13.3923173,43.6243584
"22733315","5115",tertiary,Via delle Genziane,,F,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"2","0","2",0.00079289945119,116.128357932068,13.224313,43.707185
"310347521","5113",primary,Via Francesco Podesti,SS16,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"35","0","35",0.01490292208123,121.583720409675,13.2353322,43.706376
"22733055","5114",secondary,Via Francesco Petrarca,,F,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"4","0","4",0.0009929478953,270.66339516808,13.2158728,43.7106725
"310347521","5113",primary,Via Francesco Podesti,SS16,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.00010422475714,115.059580798126,13.2226027,43.7138863
"310347521","5113",primary,Via Francesco Podesti,SS16,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"2","0","2",0.00020060115466,113.296419933156,13.2226902,43.7138459
"775767113","5114",secondary,Via della Tombaccia,SP16,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"8","0","8",0.00042153627758,24.9218099555734,13.0566575,43.8084424
"775767113","5114",secondary,Via della Tombaccia,SP16,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"22","0","22",0.00110550277997,186.654979365978,13.056198,43.8085117
"309265757","5133",primary_link,,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"11","0","11",0.00190262141531,323.620596434288,13.204893,43.7092987
"76815877","5115",tertiary,Via Sardegna,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"19","0","19",0.00322649539901,85.1853385736564,13.4142575,43.6186699
"308466394","5113",primary,Strada Statale 16 Adriatica,SS16,B,"50","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"5","0","5",0.00505422250974,116.260531995674,13.2922066,43.6747975
"334561807","5114",secondary,Via San Giovanni,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Sud_main|layername=Sud_main_roads,"6","0","6",0.0019293164793,79.3859791317092,13.8948458,42.8973157
"775767105","5114",secondary,Via Ernesto Teodoro Moneta,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"4","0","4",0.00207992186785,106.049845449106,13.0509344,43.8092047
"775767105","5114",secondary,Via Ernesto Teodoro Moneta,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"4","0","4",0.00207992186785,106.049845449106,13.0509344,43.8092047
"75779729","5115",tertiary,Contrada Boccabianca,SP58,B,"70","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"4","0","4",0.00325866148246,263.826872643937,13.8512545,43.0400625
"75779729","5115",tertiary,Contrada Boccabianca,SP58,B,"70","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"18","0","18",0.00999649840817,275.99712754199,13.8447651,43.0409084
"75779729","5115",tertiary,Contrada Boccabianca,SP58,B,"70","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"21","0","21",0.01363883200118,276.908401322456,13.8411411,43.0412632
"48019117","5115",tertiary,Via Cesare Battisti,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Nordest_main|layername=Nordest_main_roads,"0","0","0",0,284.225145936703,12.7567476,43.966686
"335336742","5115",tertiary,Via San Giacomo,,F,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Sud_main|layername=Sud_main_roads,"7","0","7",0.0022555320321,326.677183559468,13.9049878,42.9143088
"691529271","5113",primary,Strada della Romagna,SS16,F,"50","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.00023431367864,108.797097849182,12.794475,43.9479206
"689786502","5114",secondary,Via Carlo Maratta,SP1,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"13","0","13",0.00625892654034,175.303598311169,13.6161169,43.5122988
"300143713","5113",primary,Strada Statale 16 Adriatica,SS16,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"8","0","8",0.01258996818713,163.622220180457,13.8538944,43.0421727
"300143713","5113",primary,Strada Statale 16 Adriatica,SS16,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"0","0","0",0,165.236131896865,13.8507633,43.054355
"166760977","5115",tertiary,Via Leonardo da Vinci,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"0","0","0",0,224.814276892504,13.4307775,43.6138123
"166757001","5114",secondary,,,F,"50","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"6","0","6",0.00074490727786,281.424872256274,13.3913971,43.6320193
"300143715","5113",primary,Strada Statale 16 Adriatica,SS16,B,"0","1",true,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"0","0","0",0,167.99554043141,13.8581574,43.0267092
"79375455","5115",tertiary,Via Monte Conero,,B,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"12","0","12",0.00271855922495,150.017526601769,13.6072464,43.5312545
"697525148","5113",primary,,SS16,B,"50","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"2","0","2",0.00010942963533,76.9553220799756,12.7728104,43.9544282
"697525148","5113",primary,,SS16,B,"50","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"4","0","4",0.00020893650156,40.751417329466,12.7728964,43.9544759
"80440263","5115",tertiary,Via dei Platani,,F,"0","0",false,false,C:/Users/fabio.cevenini/Desktop/distanze/Centro_main/Centro_main|layername=Centro_main_roads,"1","0","1",0.00018897010345,95.1713183394928,13.3385193,43.6508882
