istat,comune,lng,lat,join_OBJECTID_1,join_objectid,join_tipo_costa,join_descrizion,join_litologia,join_nome,join_id_interve,join_anno_costr,join_annodismis,join_dim_opera,join_dim_opera_,join_spaz_opera,join_dist_riva,join_flag_modif,join_modifica_o,join_lung_modif,join_area_modif,join_variaz_med,join_variaz_max,join_id_sistema,join_incongruen,join_incertezza,join_acc_geomet,join_annotazion,join_cod_istat,join_nome_uf,join_dataacqort,join_oraacqorto,join_data_igm,join_resp_digit,join_shape_leng,join_globalid,join_SHAPE__Length,join_Shape_Length,distance
"41061",Serra Sant'Abbondio,"12.77061803","43.49085038","11254","11183","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Erosione,"4293.29","160646.07","42.42","64","0",Nessuna,Nessuna,Non verificato, ,"11041013",Rimini,1998/07/25 00:00:00, ,"1948",C. La Mantia,"4242.31380959",{A380CA4D-88C1-4038-A74B-833AC41574FB},,"4246.82778325706","41967.3716535217"
"41064",Tavoleto,"12.59263731","43.84623247","32706","32641","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099005",Rimini,1998/07/13 00:00:00, ,"1948",V. Angione,"4.48675833",{51F3EE8D-B660-45DE-833F-3A94D5AF16A6},,"4.4897038771066","15710.3354179891"
"41065",Tavullia,"12.75319778","43.89794226","34581","34495","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"11041019",Rimini,1998/07/13 00:00:00, ,"1948",V. Angione,"70.21797309",{0ADF945A-CFC9-43E1-9158-B39BCD87EB51},,"70.2682757559321","6466.51990287665"
"41066",Urbania,"12.52426743","43.66837713","19456","19330","2",Opere Portuali, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099005",Rimini,1998/07/13 00:00:00, ,"1948",V. Angione,"2517.50534912",{F758FA0C-3515-4BDC-9EDC-06F11E4CB04C},,"2519.21981452099","35840.0898228471"
"41067",Urbino,"12.63729902","43.72512229","32705","32640","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"8099002",Rimini,1998/07/13 00:00:00, ,"1948",V. Angione,"23.34611261",{5C2C60D1-6A94-4507-86BE-86883BE4667B},,"23.3622983190561","26852.7778590412"
"41068",Vallefoglia,"12.8013","43.8264","33688","33587","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"11041044",Rimini,1998/07/18 00:00:00, ,"1948",C. La Mantia,"32.84704826",{2AEDDE03-9941-4BFF-A9B0-EAF76953DA9B},,"32.8752962865507","11924.2027083856"
"41069",Colli al Metauro,"12.8982","43.7546","34577","34491","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"11041013",Rimini,1998/07/25 00:00:00, ,"1948",C. La Mantia,"608.5720047",{800070A3-32AF-4AEE-AF9A-B2347B78702F},,"609.16094077022","12789.893090244"
"41070",Terre Roveresche,"12.9641","43.6876","11254","11183","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Erosione,"4293.29","160646.07","42.42","64","0",Nessuna,Nessuna,Non verificato, ,"11041013",Rimini,1998/07/25 00:00:00, ,"1948",C. La Mantia,"4242.31380959",{A380CA4D-88C1-4038-A74B-833AC41574FB},,"4246.82778325706","15333.1990916489"
"42001",Agugliano,"13.38580376","43.54337654","8802","8696","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Avanzamento,"1934.63","40072.61","25.71","40","0",Nessuna,Nessuna,Non verificato, ,"11042002",Rimini,1998/07/24 00:00:00, ,"1948",C. La Mantia,"1235.62122987",{A06A8FD4-F052-460A-A7CA-E11587136715},,"1237.31933345346","7991.7558168451"
"42002",Ancona,"13.51887537","43.61675973","3527","4935","1",Bassa,Rocciosa, ,"0",,"0","0","0","0","0",Si,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"11042002",Monte Conero,1998/07/24 00:00:00, ,"1948",C. La Mantia,"85.01501266",{26359827-EFBB-48A1-BFFA-D56D6BF114AD},,"85.1394041968772","0"
