istat,comune,lng,lat,join_OBJECTID_1,join_objectid,join_tipo_costa,join_descrizion,join_litologia,join_nome,join_id_interve,join_anno_costr,join_annodismis,join_dim_opera,join_dim_opera_,join_spaz_opera,join_dist_riva,join_flag_modif,join_modifica_o,join_lung_modif,join_area_modif,join_variaz_med,join_variaz_max,join_id_sistema,join_incongruen,join_incertezza,join_acc_geomet,join_annotazion,join_cod_istat,join_nome_uf,join_dataacqort,join_oraacqorto,join_data_igm,join_resp_digit,join_shape_leng,join_globalid,join_SHAPE__Length,join_Shape_Length,distance
"58101",Saracinesco,"12.95229741","42.00407117","33108","33595","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,Agg. Prec. 1952,G. Spagone,"7.48396615",{C92505D2-F5E7-4A5D-B744-F5B8E3836780},,"7.48759635470012","57374.0415405487"
"58102",Segni,"13.02317379","41.69145242","9050","8870","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Avanzamento,"4100.06","153177.03","42.36","80","0",Nessuna,Nessuna,Non verificato, ,"12059011",Sabaudia,1998/07/19 00:00:00, ,Agg. Prec. 1952,G. Spagone,"4077.59265049",{AA8D98BC-3D0D-4B83-8E0B-5538497F7248},,"4081.16323696966","33157.0234798855"
"58103",Subiaco,"13.09973738","41.92523064","9050","8870","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Avanzamento,"4100.06","153177.03","42.36","80","0",Nessuna,Nessuna,Non verificato, ,"12059011",Sabaudia,1998/07/19 00:00:00, ,Agg. Prec. 1952,G. Spagone,"4077.59265049",{AA8D98BC-3D0D-4B83-8E0B-5538497F7248},,"4081.16323696966","59679.5385042655"
"58104",Tivoli,"12.79846907","41.9634984","34274","34136","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,"1951",G. Spagone,"562.59624487",{64619227-9B33-4B84-BC34-F79254B069B1},,"562.842014727493","45195.3233732258"
"58105",Tolfa,"11.93775828","42.14957732","5026","4962","1",Bassa,Rocciosa, ,"0",,"0","0","0","0","0",Si,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058097",Ostia Lido,1998/07/14 00:00:00, ,"1968",G. Spagone,"908.9263789",{E341E08C-479E-4D49-9839-76F542EE1CAF},,"908.837876510361","11312.2734827076"
"58106",Torrita Tiberina,"12.61740749","42.2367824","34646","34571","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058120",Ostia Lido,1998/07/14 00:00:00, ,"1950",G. Spagone,"611.13167754",{E1C020A6-A864-495C-8DEB-A64F8D6E6BA4},,"611.223011530536","51771.6076329085"
"58107",Trevignano Romano,"12.24515101","42.15575986","32218","32051","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058029",Ostia Lido,1998/07/14 00:00:00, ,"1950",G. Poggi,"11.6667295",{F5BF56E3-FE5C-4107-92D7-BD87A7CCB497},,"11.6671422317244","25060.711103349"
"58108",Vallepietra,"13.23084982","41.9267951","13128","13029","1",Bassa,Sabbiosa, ,"0",,"0","0","0","0","0",Si,Stabilità,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12059011",Sabaudia,1998/07/19 00:00:00, ,Agg. Prec. 1952,G. Spagone,"619.44684038",{01B1FC5F-937F-4B42-BE2F-8C2714B1094F},,"620.005942254963","64227.0832361526"
"58109",Vallinfreda,"12.99540737","42.08448991","34275","34137","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,"1951",G. Spagone,"566.00895928",{D1F11890-E230-4910-8B82-E78870D5084A},,"566.256158386251","66183.6544960731"
"58110",Valmontone,"12.91774603","41.77688498","34233","34562","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058117",Ostia Lido,1998/07/19 00:00:00, ,Agg. Prec. 1952,G. Spagone,"725.02823132",{1CB6720A-7AFE-4953-869D-E5C9C0A0767A},,"725.407192307525","39158.541273904"
"58111",Velletri,"12.77719681","41.68638171","34231","34560","3",Sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058117",Ostia Lido,1998/07/19 00:00:00, ,Agg. Prec. 1952,G. Spagone,"299.87657767",{A21874B7-72B5-4EAB-A1AD-9637819EF4D1},,"300.039240732457","23892.2434606006"
"58112",Vicovaro,"12.891534","42.01448366","33106","33593","3",Collegamento sponde del fiume, , ,"0",,"0","0","0","0","0",No,Nessuna informazione,"0","0","0","0","0",Nessuna,Nessuna,Non verificato, ,"12058079",Ostia Lido,1998/07/17 00:00:00, ,"1951",G. Spagone,"12.41985223",{2BC08456-2AC4-47D8-BA3C-36812A501AC7},,"12.4252985229141","54601.9909848184"
